sma,intens,int_err,pix_var,rms,ell,ell_err,pa,pa_err,x0,x0_err,y0,y0_err,grad,grad_err,grad_r_err,rsma,mag,mag_lerr,mag_uerr,tflux_e,tflux_c,tmag_e,tmag_c,npix_e,npix_c,a3,a3_err,b3,b3_err,a4,a4_err,b4,b4_err,ndata,nflag,niter,stop,a_big,sarea,A1,A1_err,B1,B1_err,A2,A2_err,B2,B2_err,A3,A3_err,B3,B3_err,A4,A4_err,B4,B4_err,pa_norm,sbp_ori,sbp_sub,sbp,intens_sub,intens_bkg,sbp_err,sbp_low,sbp_upp,sma_asec,rsma_asec,growth_ori,growth_sub,avg_x0,avg_y0,avg_q,avg_pa,avg_bkg,intens_cor,sbp_cor,growth_cor,rad_outer,mag_tot,mag_tot_ori,mag_tot_sub,eqr,eqr_asec,reqr_asec,intens_2,mag_2,tflux_e_2,tmag_e_2,mag_lerr_2,mag_uerr_2
0.0,17.61474,,,,,,,,501.0,,501.0,,,,,0.0,39.92731,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,17.109122854422974,17.109446074151194,17.109446074151194,17.60949693628192,0.0052430637180805205,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.60949693628192,17.109446074151194,0.0,409.28905472745714,11.899907077384638,11.818306662794878,11.899907077384638,,,,17.61524,18.40727858842149,,,,
10.0,2.507008,0.0190841,0.1850272,0.130834,0.02,,3.179999,,501.0,,501.0,,-0.2185445,0.02628358,0.1202665,1.778279,42.04411,0.00829606,0.008234263,1399.849,1442.514,35.1768,35.1442,299.0,316.0,-0.03065032,0.01261509,0.005907719,0.01149497,0.014276,0.01167682,0.004715695,0.01156454,47,4,1.0,4.0,,2.0,0.06469663,0.01911261,-0.09150206,0.019699,-0.002278836,0.01977511,-0.001474822,0.0189875,0.01349794,0.01973762,0.002286742,0.01876989,-0.01419797,0.01902529,-0.0137401,0.01902647,3.179999,19.225924147926385,19.22819719414117,19.22819719414117,2.501764936281919,0.0052430637180805205,0.008250842343773712,19.219946351797397,19.236448036484944,5.5,1.531407156804393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.501764936281919,19.22819719414117,0.0,409.28905472745714,11.899907077384638,11.818306662794878,11.899907077384638,9.899494936611665,5.444722215136417,1.527544714522392,2.507508,20.523894181810423,1399.9985,13.656681074093818,0.008294908538925337,0.00823201650921296
20.0,1.165518,0.01093878,0.1093692,0.07255965,0.02,,3.179999,,501.0,,501.0,,-0.06945151,0.007057765,0.1016215,2.114743,42.875699999999995,0.0102384,0.01014217,2738.54,2777.797,34.4482,34.43275,1103.0,1136.0,-0.002086637,0.01123168,-0.0162577,0.01112123,-0.00184552,0.01094459,0.01174697,0.01103343,44,7,1.0,4.0,,2.271957,0.01906538,0.01370827,-0.03903847,0.01424603,0.007054135,0.01414402,-0.01372222,0.01320452,0.005784114,0.01374579,0.0008380103,0.013462,-0.003393625,0.01353607,-0.006492,0.01356783,3.179999,20.0575159848325,20.062411170175004,20.062411170175004,1.1602749362819196,0.0052430637180805205,0.010188097304357768,20.052223072870646,20.07259926747936,11.0,1.8211602868378718,1076.5053392094405,1071.6626974944872,0.0,0.0,1.0,0.0,0.0,1.1602749362819196,20.062411170175004,1071.6626974944872,409.28905472745714,11.899907077384638,11.818306662794878,11.899907077384638,19.79898987322333,10.889444430272833,1.8165670429948289,1.166018,21.355236863135616,2739.0915,12.927983649484336,0.010233709564496377,0.010138150762169718
30.0,0.6695482,0.005490882,0.1198841,0.0388264,0.02,,3.179999,,501.0,,501.0,,-0.03298815,0.003232285,0.09798323,2.340347,43.477549999999994,0.008941218,0.008867214,3990.478,4024.454,34.03944,34.030229999999996,2528.0,2579.0,0.01043101,0.007764751,-0.003583721,0.008008155,0.008172677,0.00794403,-0.001751203,0.007646811,50,8,1.0,4.0,,9.533871,0.0134549,0.006454362,-0.02861477,0.005695004,0.00611202,0.005830159,-0.004323043,0.006043703,-0.001270556,0.005811789,0.002410247,0.006040767,-0.004329572,0.006002567,0.0009985417,0.005806106,3.179999,20.65935883039488,20.667894421627498,20.667894421627498,0.6643051362819196,0.0052430637180805205,0.008937377838748262,20.65895704378875,20.676831799466246,16.5,2.0154451623197245,2107.1947153181327,2094.281004078257,0.0,0.0,1.0,0.0,0.0,0.6643051362819196,20.667894421627498,2094.281004078257,409.28905472745714,11.899907077384638,11.818306662794878,11.899907077384638,29.698484809834998,16.33416664540925,2.010361902405854,0.6700482,21.95673488787069,3991.742,12.519093841055149,0.008934000258322099,0.008861086239758632
40.0,0.4138627,0.002768577,0.09249837,0.02445141,0.02,,3.179999,,501.0,,501.0,,-0.01387316,0.00177772,0.128141,2.514867,43.99986,0.007287853,0.007238647,5028.284,5072.953,33.78845,33.77885,4525.0,4635.0,-0.007518433,0.007174921,0.0002126048,0.007082926,-0.004900887,0.00709392,-0.004734799,0.007065301,78,0,1.0,4.0,,14.31068,0.006868945,0.003494441,-0.01401864,0.003446453,0.0002591815,0.003467614,-0.002189278,0.003454051,-5.052375e-05,0.003467265,0.0002903485,0.003454063,6.237557e-06,0.003467216,0.0001422831,0.003454033,3.179999,21.181672730672876,21.19551536524964,21.19551536524964,0.40861963628191944,0.0052430637180805205,0.007331529102067691,21.188183836147573,21.20284689435171,22.0,2.1657367706679937,2999.1236956077105,2974.9104870329434,0.0,0.0,1.0,0.0,0.0,0.40861963628191944,21.19551536524964,2974.9104870329434,409.28905472745714,11.899907077384638,11.818306662794878,11.899907077384638,39.59797974644666,21.778888860545667,2.1602744524089044,0.4143627,22.478548364294003,5030.5464999999995,12.267962080579903,0.007278723194365998,0.007230251754704767
50.0,0.282378,0.002287571,0.09104952,0.02194161,0.02,,3.179999,,501.0,,501.0,,-0.009396588,0.001218428,0.129667,2.659148,44.414919999999995,0.008831345,0.00876031,5941.009,5988.017,33.60735,33.59879,7175.0,7339.0,0.003995424,0.006989436,0.001508816,0.006930622,-0.003005723,0.006864208,-0.01132432,0.006975296,92,5,1.0,4.0,,17.21941,0.008831901,0.002874354,-0.009291309,0.002969073,0.001175354,0.002800129,-0.007144202,0.002842454,0.0005092188,0.002827943,3.421957e-05,0.002810761,-0.0004793163,0.00282554,9.198824e-06,0.002811461,3.179999,21.596736302665445,21.617085253928064,21.617085253928064,0.2771349362819195,0.0052430637180805205,0.008925269694788796,21.608159984233275,21.626010523622853,27.500000000000004,2.2899878254809036,3781.5605812035146,3742.8194474838874,0.0,0.0,1.0,0.0,0.0,0.2771349362819195,21.617085253928064,3742.8194474838874,409.28905472745714,11.899907077384638,11.818306662794878,11.899907077384638,49.49747468305833,27.223611075682083,2.284212127121976,0.282878,22.89300206799704,5944.5965,12.086694046377144,0.008815799336408251,0.008744794269688065
60.0,0.1940161,0.001720672,0.08608171,0.01861192,0.02,,3.179999,,501.0,,501.0,,-0.005099001,0.0007990004,0.1566974,2.783158,44.82241,0.009672536,0.009586065,6715.761,6761.138,33.47426,33.46695,10498.0,10720.0,0.01010191,0.008115231,-0.006507044,0.007994308,0.008306224,0.008003051,-0.006654835,0.00793525,117,0,1.0,4.0,,21.39141,0.009114252,0.002256031,-0.002936169,0.00222498,0.0004702035,0.002232172,-0.002479889,0.002223436,-8.725325e-05,0.002232026,8.938798e-05,0.00222352,-1.440625e-06,0.002232014,6.468291e-05,0.002223515,3.179999,22.004219021472498,22.03396354447098,22.03396354447098,0.18877303628191947,0.0052430637180805205,0.009851687401980058,22.024111857069,22.04381523187296,33.0,2.39678172692843,4438.622660887832,4382.125174213376,0.0,0.0,1.0,0.0,0.0,0.18877303628191947,22.03396354447098,4382.125174213376,409.28905472745714,11.899907077384638,11.818306662794878,11.899907077384638,59.396969619669996,32.6683332908185,2.3907366780714474,0.1945161,23.299611116285494,6721.01,11.953413646060769,0.009647056917735682,0.0095620945926997
70.0,0.1441477,0.001523437,0.0890777,0.01710053,0.02,,3.179999,,501.0,,501.0,,-0.004057601,0.000287696,0.07090297,2.892508,45.14498,0.01153661,0.0114136,7381.938,7424.698,33.37157,33.3653,14506.0,14804.0,-0.001209044,0.007636132,0.006196304,0.007627901,0.01579755,0.007563875,0.006223311,0.007473489,126,0,1.0,4.0,,27.13431,0.007168354,0.001989935,-0.004089657,0.001984626,0.005286485,0.001930247,-0.000911606,0.001925092,5.039972e-07,0.001930249,1.562842e-05,0.001925089,9.416494e-07,0.001930252,2.579346e-05,0.001925084,3.179999,22.326794154373403,22.36702159342144,22.36702159342144,0.13890463628191946,0.0052430637180805205,0.011842989022181172,22.35517860439926,22.378864582443622,38.5,2.4909509876742715,5015.557835606109,4938.075568166855,0.0,0.0,1.0,0.0,0.0,0.13890463628191946,22.36702159342144,4938.075568166855,409.28905472745714,11.899907077384638,11.818306662794878,11.899907077384638,69.29646455628166,38.11305550595492,2.484668429587458,0.1446477,23.62122116887079,7389.191,11.85050776851513,0.011495672763970137,0.01137523176711085
80.0,0.1067495,0.001276763,0.08132265,0.01398624,0.02,,3.179999,,501.0,,501.0,,-0.002377983,0.0005218924,0.2194685,2.990698,45.471090000000004,0.01306439,0.01290841,7935.45,7976.021,33.29307,33.28753,18939.0,19321.0,0.009212284,0.009852536,0.006871978,0.009526161,0.01486964,0.01013446,-0.005981198,0.009314427,120,6,1.0,4.0,,33.80812,0.01112875,0.001404235,0.00319457,0.001454102,0.001988805,0.001413485,0.0003746413,0.001420859,0.0009669354,0.00143113,0.0004947828,0.001395979,0.0009149243,0.001438699,0.0001011464,0.00138274,3.179999,22.652898823655953,22.70757949571267,22.70757949571267,0.10150643628191948,0.0052430637180805205,0.013571377315336974,22.694008118397335,22.72115087302801,44.0,2.5755095769013945,5508.542099718453,5406.846623704432,0.0,0.0,1.0,0.0,0.0,0.10150643628191948,22.70757949571267,5406.846623704432,409.28905472745714,11.899907077384638,11.818306662794878,11.899907077384638,79.19595949289332,43.557777721091334,2.5690137491632763,0.1072495,23.94601180957714,7944.9195,11.771776247048649,0.013002812481592489,0.01284893143884921
90.0,0.08069824,0.001247246,0.09008145,0.01371971,0.02,,3.179999,,501.0,,501.0,,-0.002211033,0.0004272119,0.1932182,3.08007,45.77484,0.01691217,0.01665218,8398.537,8435.881,33.23149,33.22667,23899.0,24402.0,0.007568071,0.009065764,-0.009445497,0.008985783,0.003289005,0.008941983,-0.0134759,0.009015754,121,5,1.0,4.0,,43.11031,0.00817191,0.0015442,-0.0008650878,0.001590901,0.003350902,0.001526936,-0.0010629,0.001538942,0.0002185428,0.001545538,0.0001347339,0.001519875,0.0002615396,0.00155741,5.735816e-05,0.001507158,3.179999,22.956653289929463,23.029590852315977,23.029590852315977,0.07545517628191949,0.0052430637180805205,0.017800103082926455,23.01179074923305,23.047390955398903,49.50000000000001,2.6524750026598074,5930.908082289202,5801.7709698904455,0.0,0.0,1.0,0.0,0.0,0.07545517628191949,23.029590852315977,5801.7709698904455,409.28905472745714,11.899907077384638,11.818306662794878,11.899907077384638,89.095454429505,49.00249993622775,2.645785056386079,0.08119824,24.24813346035063,8410.4865,11.709947204870701,0.016806870818609636,0.01655066642818171
