sma,intens,int_err,pix_var,rms,ell,ell_err,pa,pa_err,x0,x0_err,y0,y0_err,grad,grad_err,grad_r_err,rsma,mag,mag_lerr,mag_uerr,tflux_e,tflux_c,tmag_e,tmag_c,npix_e,npix_c,a3,a3_err,b3,b3_err,a4,a4_err,b4,b4_err,ndata,nflag,niter,stop,a_big,sarea,A1,A1_err,B1,B1_err,A2,A2_err,B2,B2_err,A3,A3_err,B3,B3_err,A4,A4_err,B4,B4_err,pa_norm,sbp_ori,sbp_sub,sbp,intens_sub,intens_bkg,sbp_err,sbp_low,sbp_upp,sma_asec,rsma_asec,growth_ori,growth_sub,avg_x0,avg_y0,avg_q,avg_pa,avg_bkg,intens_cor,sbp_cor,growth_cor,rad_outer,mag_tot,mag_tot_ori,mag_tot_sub,eqr,eqr_asec,reqr_asec,intens_2,mag_2,tflux_e_2,tmag_e_2,mag_lerr_2,mag_uerr_2
200.0,8.789964e-05,0.0002230207,0.03725783,0.002503402,0.02,,3.179999,,501.0,,501.0,,-4.951764e-05,,,3.760603,50.47903,,1.371655,729.6539,729.0317,33.18121,33.18213,120670.0,123172.0,0.07581029,0.06829058,0.01296856,0.03298139,-0.02191971,0.03580748,0.02889226,0.03877768,126,0,1.0,4.0,,221.5002,0.002925614,0.0001609009,0.000120329,0.0001604716,-0.0002459279,0.0001575365,0.0002663344,0.0001571158,-8.62476e-08,0.0001575364,-3.658029e-06,0.0001571153,-6.314519e-08,0.0001575366,-2.153356e-06,0.0001571148,3.179999,29.010845706497076,,,-0.00028674481922523736,0.00037464445922523736,,,,110.00000000000001,3.238531840464366,545.4896185229511,499.4673355827136,0.0,0.0,1.0,0.0,0.0,-0.00028674481922523736,,499.4673355827136,395.39259245581087,13.408260446752049,13.317414495458548,13.408260446752049,197.9898987322333,108.89444430272833,3.2303637695129948,8.689964e-05,30.321455056759156,729.53323,13.011387303370974,,1.380580256310925
210.0,2.961306e-05,0.0002201925,0.03862454,0.002471655,0.02,,3.179999,,501.0,,501.0,,-6.189705e-05,,,3.806754,51.66029,,2.315296,727.7407,726.541,33.18406,33.18585,133312.0,136048.0,0.06397818,0.05629881,0.01417022,0.02598992,-0.01482279,0.02618908,0.01873757,0.02769542,126,0,1.0,4.0,,244.2029,0.002906668,0.0001527223,0.0001161899,0.0001523149,-0.0003731844,0.0001475465,0.0002272357,0.0001471525,-7.490841e-08,0.0001475465,-3.192455e-06,0.0001471521,-5.615647e-08,0.0001475467,-1.912935e-06,0.0001471516,3.179999,30.19210523105381,,,-0.0003450313992252374,0.00037464445922523736,,,,115.50000000000001,3.278275862416453,545.8634217890278,495.11203208049517,0.0,0.0,1.0,0.0,0.0,-0.0003450313992252374,,495.11203208049517,395.39259245581087,13.408260446752049,13.317414495458548,13.408260446752049,207.88939366884497,114.33916651786474,3.270007550983533,2.861306e-05,31.527589236118544,727.6073879999999,13.014257249587141,,2.3482394391311208
220.0,7.42725e-05,0.0002138796,0.03930369,0.002400792,0.02,,3.179999,,501.0,,501.0,,-7.737131e-05,,,3.851285,50.66193,,1.471984,728.6677,728.5959,33.182680000000005,33.18278,146550.0,149547.0,0.05196263,0.04503017,0.004490936,0.01763379,-0.005455208,0.01778614,0.01603447,0.02145361,126,0,1.0,4.0,,268.014,0.002715882,0.0001617391,3.708546e-05,0.0001613076,-0.0003008455,0.0001590212,0.000129033,0.0001585965,-5.428395e-08,0.0001590212,-2.419797e-06,0.0001585962,-2.442903e-08,0.0001590216,-9.692114e-07,0.0001585958,3.179999,29.193743341367036,,,-0.00030037195922523734,0.00037464445922523736,,,,121.00000000000001,3.3166247903554,546.8466910137206,491.1355064018541,0.0,0.0,1.0,0.0,0.0,-0.00030037195922523734,,491.1355064018541,395.39259245581087,13.408260446752049,13.317414495458548,13.408260446752049,217.78888860545663,119.78388873300116,3.3082597570806875,7.327250000000001e-05,30.506647476056187,728.5211499999999,13.01289458881885,,1.4829274678314086
230.0,0.0001624201,0.0001880935,0.03613629,0.002111345,0.02,,3.179999,,501.0,,501.0,,-9.671414e-05,,,3.894323,49.8124,,0.8351622,730.0572,730.8524,33.18061,33.179429999999996,160162.0,163421.0,0.03763922,0.03226245,0.001850124,0.0116467,-0.0006970936,0.01153394,0.01330581,0.01566268,126,0,1.0,4.0,,292.9334,0.002350593,0.0001436917,-0.0001118901,0.0001433084,-0.0002741864,0.0001414903,4.516463e-05,0.0001411125,-2.607416e-08,0.0001414904,-1.301424e-06,0.0001411122,1.651431e-08,0.0001414907,2.808769e-07,0.0001411119,3.179999,28.344214013611598,,,-0.00021222435922523737,0.00037464445922523736,,,,126.50000000000001,3.3536878028823724,549.0969278806537,488.19526023041453,0.0,0.0,1.0,0.0,0.0,-0.00021222435922523737,,488.19526023041453,395.39259245581087,13.408260446752049,13.317414495458548,13.408260446752049,227.68838354206832,125.22861094813759,3.3452292910405483,0.0001614201,29.649105969952203,729.897038,13.010845996898135,,0.8387661682969366
240.0,8.617924e-05,0.0001977953,0.03965232,0.002220247,0.02,,3.179999,,501.0,,501.0,,-0.0001208927,,,3.935979,50.50049,,1.294692,733.5522,732.551,33.17542,33.17691,174219.0,177773.0,0.03079507,0.02632549,0.01052702,0.0125124,-0.0004493042,0.009257007,0.008067145,0.01125859,126,0,1.0,4.0,,318.9589,0.002499099,0.0001456383,-7.144271e-05,0.0001452497,-0.0004389829,0.0001393796,0.0001630456,0.0001390074,-3.939647e-08,0.0001393797,-1.807676e-06,0.0001390071,-1.243955e-08,0.00013938,-5.529064e-07,0.0001390068,3.179999,29.032306797970296,,,-0.00028846521922523737,0.00037464445922523736,,,,132.0,3.389561224270194,550.3439566305267,484.02111780687613,0.0,0.0,1.0,0.0,0.0,-0.00028846521922523737,,484.02111780687613,395.39259245581087,13.408260446752049,13.317414495458548,13.408260446752049,237.58787847867998,130.673333163274,3.381012234191441,8.517924000000001e-05,30.343165597943734,733.377981,13.005680333681081,,1.3035340044672241
250.0,-0.0001543301,0.0002068428,0.04319414,0.002321805,0.02,,3.179999,,501.0,,501.0,,-0.0001511158,,,3.976354,40.339,,-10.69934,732.9092,731.2601,33.17637,33.17882,189252.0,193166.0,0.0267819,0.02265611,0.01113364,0.01154511,-0.001512822,0.007449303,0.004950525,0.00833207,126,0,1.0,4.0,,346.0972,0.002701015,0.0001333972,1.607019e-05,0.0001330413,-0.0003415883,0.0001279646,0.0002401546,0.0001276228,-5.499844e-08,0.0001279646,-2.444112e-06,0.0001276225,-4.094603e-08,0.0001279648,-1.445406e-06,0.0001276221,3.179999,,,,-0.0005289745592252374,0.00037464445922523736,,,,137.5,3.4243305038443026,548.0157438656486,476.0410457335478,0.0,0.0,1.0,0.0,0.0,-0.0005289745592252374,,476.0410457335478,395.39259245581087,13.408260446752049,13.317414495458548,13.408260446752049,247.48737341529164,136.11805537841042,3.415693820342579,-0.0001553301,,732.719948,13.006654962027346,0.9191508219332944,
260.0,-7.295108e-05,0.0002145295,0.04659159,0.002408087,0.02,,3.179999,,501.0,,501.0,,-0.0001888948,,,4.015534,40.339,,-9.622508,727.1758,725.017,33.1849,33.18813,204852.0,209008.0,0.01995374,0.01703432,0.006032131,0.007645219,-0.003092128,0.006433099,0.0009614827,0.00597232,126,0,1.0,4.0,,374.3437,0.002817663,0.000143012,-8.761898e-05,0.0001426304,-0.0004308752,0.0001361136,0.0002256902,0.0001357501,-2.083879e-08,0.0001361137,-1.048135e-06,0.0001357499,-2.013443e-08,0.000136114,-8.200005e-07,0.0001357496,3.179999,,,,-0.00044759553922523734,0.00037464445922523736,,,,143.0,3.4580718244567157,546.8702893458054,469.0130437702156,0.0,0.0,1.0,0.0,0.0,-0.00044759553922523734,,469.0130437702156,395.39259245581087,13.408260446752049,13.317414495458548,13.408260446752049,257.38686835190333,141.56277759354685,3.4493500402012147,-7.395108e-05,,726.970948,13.015207361351012,1.477930154047361,
270.0,-7.892725e-05,0.0002028058,0.04573918,0.002276489,0.02,,3.179999,,501.0,,501.0,,-0.0002361185,,,4.0536,40.339,,-9.76751,725.6935,727.7128,33.18712,33.1841,220899.0,225401.0,0.01342488,0.01159634,0.001886332,0.004615701,-0.002560753,0.004821868,0.001666574,0.004552946,126,0,1.0,4.0,,403.6878,0.00275408,0.0001255904,-1.213332e-06,0.0001252553,-0.0002933284,0.0001207364,0.0002464083,0.000120414,-4.312274e-08,0.0001207365,-1.941643e-06,0.0001204137,-3.865133e-08,0.0001207367,-1.395961e-06,0.0001204134,3.179999,,,,-0.00045357170922523735,0.00037464445922523736,,,,148.5,3.4908534210066655,545.5823992918242,461.61191813770654,0.0,0.0,1.0,0.0,0.0,-0.00045357170922523735,,461.61191813770654,395.39259245581087,13.408260446752049,13.317414495458548,13.408260446752049,267.28636328851496,147.00749980868324,3.4820489565677635,-7.992725e-05,,725.4726009999999,13.017447462404714,1.3717042685547043,
280.0,-3.612815e-05,0.0001996485,0.04669503,0.002241049,0.02,,3.179999,,501.0,,501.0,,-0.0002951481,,,4.090623,40.339,,-9.46607,725.7278,724.4966,33.18707,33.18891,237443.0,242254.0,0.009478401,0.008285893,0.0008129786,0.003394376,-0.0008269358,0.003397305,0.002444092,0.003855872,126,0,1.0,4.0,,434.1489,0.002646458,0.0001374565,-5.880456e-06,0.0001370897,-0.0003768319,0.0001292718,0.0003547858,0.0001289265,-6.98672e-08,0.0001292717,-3.010588e-06,0.0001289261,-5.785948e-08,0.0001292718,-1.931119e-06,0.0001289257,3.179999,,,,-0.0004107726092252374,0.00037464445922523736,,,,154.0,3.522736669975611,544.9706346657405,454.6562297980562,0.0,0.0,1.0,0.0,0.0,-0.0004107726092252374,,454.6562297980562,395.39259245581087,13.408260446752049,13.317414495458548,13.408260446752049,277.18585822512665,152.45222202381967,3.5138517911228426,-3.712815e-05,,725.490357,13.017420889249353,2.011588904312327,
290.0,-0.0001475183,0.00019904,0.04802339,0.002225335,0.02,,3.179999,,501.0,,501.0,,-0.0003689351,,,4.126667,40.339,,-10.72002,723.3738,720.8306,33.19059,33.19442,254617.0,259843.0,0.008133125,0.006984256,0.001306094,0.002756603,-0.001171646,0.002717152,0.00164665,0.002849119,125,1,1.0,4.0,,465.7092,0.002592808,0.0001385409,2.151228e-05,0.0001375048,-0.0002845938,0.0001304618,0.0004177474,0.0001298236,-7.440408e-06,0.0001297862,3.620135e-05,0.0001304071,-3.693864e-05,0.0001306728,7.908571e-06,0.0001294394,3.179999,,,,-0.0005221627592252373,0.00037464445922523736,,,,159.5,3.55377699642438,542.3818453771659,445.4928286608762,0.0,0.0,1.0,0.0,0.0,-0.0005221627592252373,,445.4928286608762,395.39259245581087,13.408260446752049,13.317414495458548,13.408260446752049,287.0853531617383,157.89694423895608,3.544813829136828,-0.00014851829999999998,,723.1191829999999,13.020975293231615,0.9231192370812571,
