sma,intens,int_err,pix_var,rms,ell,ell_err,pa,pa_err,x0,x0_err,y0,y0_err,grad,grad_err,grad_r_err,rsma,mag,mag_lerr,mag_uerr,tflux_e,tflux_c,tmag_e,tmag_c,npix_e,npix_c,a3,a3_err,b3,b3_err,a4,a4_err,b4,b4_err,ndata,nflag,niter,stop,a_big,sarea,A1,A1_err,B1,B1_err,A2,A2_err,B2,B2_err,A3,A3_err,B3,B3_err,A4,A4_err,B4,B4_err,pa_norm,sbp_ori,sbp_sub,sbp,intens_sub,intens_bkg,sbp_err,sbp_low,sbp_upp,sma_asec,rsma_asec,growth_ori,growth_sub,avg_x0,avg_y0,avg_q,avg_pa,avg_bkg,intens_cor,sbp_cor,growth_cor,rad_outer,mag_tot,mag_tot_ori,mag_tot_sub,eqr,eqr_asec,reqr_asec,intens_2,mag_2,tflux_e_2,tmag_e_2,mag_lerr_2,mag_uerr_2
240.0,0.004553915,0.001794519,0.3583195,0.02006334,0.02,,3.179999,,501.0,,501.0,,-0.0001662508,0.0003447885,2.073905,3.935979,51.516040000000004,0.5439267,0.3607048,107860.7,107913.0,33.079840000000004,33.07932,174219.0,177773.0,0.09484078,0.206515,0.120269,0.2570821,-0.01524888,0.06892761,-0.1535634,0.3242249,125,1,1.0,4.0,,318.9589,-0.001859224,0.002359023,0.006312394,0.002362609,0.0002189029,0.002097155,-0.01207602,0.002084066,-4.932307e-05,0.002101748,6.597219e-05,0.002079454,2.280632e-06,0.00209846,3.10881e-05,0.002082728,3.179999,27.387851147131048,,,-0.029809474015197755,0.034363389015197754,,,,132.0,3.389561224270194,79274.07567372934,73190.76800703522,0.0,0.0,1.0,0.0,0.0,-0.029809474015197755,,73190.76800703522,436.42069426778517,10.6561452305565,10.583924148827075,10.6561452305565,237.58787847867998,130.673333163274,3.381012234191441,0.014553915,27.424550414600517,109602.89,10.232444985648623,0.1428742944357689,0.12624081049633817
250.0,0.001199866,0.001777101,0.3696292,0.0198686,0.02,,3.179999,,501.0,,501.0,,-0.0004921981,9.722662e-05,0.1975355,3.976354,52.964169999999996,,0.9866028,107921.3,107936.1,33.07923,33.079080000000005,189252.0,193166.0,0.04550259,0.02170391,0.05042122,0.02193705,-0.01665756,0.01940535,-0.05037927,0.0214316,125,1,1.0,4.0,,346.0972,-0.002638868,0.002300558,0.004129474,0.002304055,-0.001403124,0.002056331,-0.01144614,0.002043497,-7.344177e-05,0.002060826,7.619874e-05,0.002038965,-3.988544e-07,0.0020576,3.804151e-05,0.002042175,3.179999,28.83598157966479,,,-0.03316352301519775,0.034363389015197754,,,,137.5,3.4243305038443026,79292.17676572205,72690.46548917051,0.0,0.0,1.0,0.0,0.0,-0.03316352301519775,,72690.46548917051,436.42069426778517,10.6561452305565,10.583924148827075,10.6561452305565,247.48737341529164,136.11805537841042,3.415693820342579,0.011199866,27.70896793346042,109813.82,10.230357501899398,0.18758616623431856,0.15990093405839695
260.0,-0.003603525,0.001709032,0.3696924,0.01910756,0.02,,3.179999,,501.0,,501.0,,-0.0003909775,8.967127e-05,0.2293515,4.015534,45.662,,,107940.8,107943.7,33.07904,33.07901,204852.0,209008.0,0.04501178,0.02519038,0.06539278,0.02725662,-0.03241328,0.02343819,-0.05529902,0.02539455,125,1,1.0,4.0,,374.3437,-0.003551111,0.002163886,0.005569932,0.00216927,-0.004161276,0.001900414,-0.01080806,0.001892842,0.0002521453,0.001905528,0.0001282059,0.001887407,-0.0002227297,0.001906104,6.434537e-05,0.001886605,3.179999,,,,-0.03796691401519775,0.034363389015197754,,,,143.0,3.4580718244567157,79235.59536900224,72094.32115157871,0.0,0.0,1.0,0.0,0.0,-0.03796691401519775,,72094.32115157871,436.42069426778517,10.6561452305565,10.583924148827075,10.6561452305565,257.38686835190333,141.56277759354685,3.4493500402012147,0.006396475,28.317148232929263,109989.32,10.228623707337347,0.3375117678638202,0.257098695886223
270.0,-0.008680862,0.001674064,0.377555,0.01879132,0.02,,3.179999,,501.0,,501.0,,-0.0002264147,8.430089e-05,0.3723296,4.0536,45.662,,,107806.2,107791.3,33.08039,33.08054,220899.0,225401.0,0.07792397,0.04707514,0.1131318,0.0560468,-0.06707778,0.04397988,-0.05771708,0.04201522,126,0,1.0,4.0,,403.6878,-0.001545741,0.002147487,0.005707286,0.002141757,-0.00398813,0.002031847,-0.006580648,0.002026421,5.520417e-07,0.002031848,2.466306e-05,0.002026417,1.314137e-07,0.002031853,4.957701e-06,0.002026412,3.179999,,,,-0.04304425101519775,0.034363389015197754,,,,148.5,3.4908534210066655,79093.94599150862,71391.94950219849,0.0,0.0,1.0,0.0,0.0,-0.04304425101519775,,71391.94950219849,436.42069426778517,10.6561452305565,10.583924148827075,10.6561452305565,267.28636328851496,147.00749980868324,3.4820489565677635,0.001319138000000001,30.031274422234347,110015.19,10.228368367155944,,0.8896144890801272
280.0,-0.01259278,0.001613259,0.3773189,0.01810878,0.02,,3.179999,,501.0,,501.0,,-0.0001574055,8.032584e-05,0.5103115,4.090623,45.662,,,107638.4,107547.4,33.082080000000005,33.083,237443.0,242254.0,0.04259646,0.05481257,0.1499918,0.09152671,-0.07481157,0.06262004,-0.05261435,0.05631609,126,0,1.0,4.0,,434.1489,-0.001871441,0.002077433,0.007350186,0.00207189,-0.002384796,0.002007253,-0.005423384,0.002001893,1.919983e-08,0.002007256,3.004509e-06,0.00200189,-3.613026e-07,0.00200726,-9.990279e-06,0.002001886,3.179999,,,,-0.04695616901519775,0.034363389015197754,,,,154.0,3.522736669975611,78880.71012562411,70596.83203341281,0.0,0.0,1.0,0.0,0.0,-0.04695616901519775,,70596.83203341281,436.42069426778517,10.6561452305565,10.583924148827075,10.6561452305565,277.18585822512665,152.45222202381967,3.5138517911228426,-0.0025927799999999994,,110012.82999999999,10.228391658166274,0.5252690682644013,1.05687979178926
290.0,-0.01362348,0.001493208,0.3602737,0.01669457,0.02,,3.179999,,501.0,,501.0,,-0.0001608559,7.865889e-05,0.4890021,4.126667,45.662,,,107383.4,107329.6,33.08466,33.0852,254617.0,259843.0,0.03670727,0.04720833,0.1379753,0.08049146,-0.07133976,0.05559549,-0.03916144,0.04710156,125,1,1.0,4.0,,465.7092,-0.002008503,0.001883608,0.00773777,0.001871403,-0.000290624,0.00188097,-0.001162101,0.001867716,-1.895571e-06,0.001869342,4.705385e-06,0.001879228,2.470915e-05,0.001879879,-1.814998e-05,0.001868791,3.179999,,,,-0.047986869015197754,0.034363389015197754,,,,159.5,3.55377699642438,78641.63253933746,69754.71351321039,0.0,0.0,1.0,0.0,0.0,-0.047986869015197754,,69754.71351321039,436.42069426778517,10.6561452305565,10.583924148827075,10.6561452305565,287.0853531617383,157.89694423895608,3.544813829136828,-0.00362348,,109929.56999999999,10.229213677028723,0.37465766820170976,0.5767270236221623
300.0,-0.01510414,0.001538727,0.3855913,0.01727217,0.02,,3.179999,,501.0,,501.0,,-0.00023761,7.874399e-05,0.3314001,4.161791,45.662,,,107135.6,107045.2,33.08717,33.088080000000005,272393.0,277936.0,0.01321832,0.02928764,0.1158069,0.04803127,-0.06216443,0.03508798,-0.007069851,0.02842407,126,0,1.0,4.0,,498.3802,-0.003438829,0.001899602,0.006948821,0.001894534,-7.745561e-05,0.001898373,-0.000752577,0.001893303,-8.097596e-07,0.001898373,-2.938012e-05,0.001893299,-1.117332e-06,0.001898375,-3.272678e-05,0.001893292,3.179999,,,,-0.049467529015197756,0.034363389015197754,,,,165.0,3.5840246342157207,78367.270537808,68856.15124675057,0.0,0.0,1.0,0.0,0.0,-0.049467529015197756,,68856.15124675057,436.42069426778517,10.6561452305565,10.583924148827075,10.6561452305565,296.98484809834997,163.3416664540925,3.5749851777750083,-0.00510414,,109859.53,10.229905658263057,0.2860824482406578,0.38953183591490637
310.0,-0.01728945,0.001588664,0.4113752,0.01783271,0.02,,3.179999,,501.0,,501.0,,-0.0005764611,,,4.196048,45.662,,,106872.8,106781.7,33.08983,33.09076,290839.0,296839.0,0.007004441,0.01277995,0.05929439,0.04879909,-0.02923148,0.02590119,0.01093346,0.01413674,126,0,1.0,4.0,,532.1592,-0.003806066,0.00177583,0.009179242,0.001771092,-0.0004507149,0.001763226,0.002292637,0.001758518,-1.862922e-06,0.001763218,-7.043457e-05,0.001758504,-2.062593e-06,0.001763213,-6.059659e-05,0.001758492,3.179999,,,,-0.05165283901519775,0.034363389015197754,,,,170.5,3.613525267270259,78042.56704418066,67886.08815717827,0.0,0.0,1.0,0.0,0.0,-0.05165283901519775,,67886.08815717827,436.42069426778517,10.6561452305565,10.583924148827075,10.6561452305565,306.88434303496166,168.78638866922893,3.604411405736199,-0.007289450000000001,,109781.19,10.230680164719669,0.21406488982859545,0.26690005728280786
320.0,-0.01854112,0.001735885,0.4621516,0.01940778,0.02,,3.179999,,501.0,,501.0,,-0.0007205763,,,4.229485,45.662,,,106495.9,106348.1,33.09367,33.09518,310020.0,316391.0,0.007201505,0.01119507,0.05214405,0.04281579,-0.03486294,0.02930284,0.01337649,0.0140008,125,1,1.0,4.0,,567.0444,-0.005309801,0.00183672,0.009209366,0.001846394,-0.001695775,0.001798649,0.003774442,0.001807826,-5.344787e-05,0.001798794,0.0002048037,0.001807484,-5.311792e-05,0.00179908,0.0001428009,0.001807098,3.179999,,,,-0.052904509015197755,0.034363389015197754,,,,176.0,3.6423205736757436,77682.93990142235,66859.94208746043,0.0,0.0,1.0,0.0,0.0,-0.052904509015197755,,66859.94208746043,436.42069426778517,10.6561452305565,10.583924148827075,10.6561452305565,316.7838379715733,174.23111088436534,3.6331340859896577,-0.008541120000000001,,109596.09999999999,10.23251225009024,0.20087936053556468,0.24667924162194899
330.0,-0.02223244,0.001792449,0.4881712,0.01987922,0.02,,3.179999,,501.0,,501.0,,-0.0009007204,,,4.262147,45.662,,,106079.9,105945.8,33.09792,33.099289999999996,329807.0,336564.0,-0.002368982,0.007462761,0.04089005,0.03352984,-0.02389871,0.02031851,0.004095527,0.007730878,123,3,1.0,4.0,,603.0392,-0.007554247,0.001773789,0.008268325,0.001812177,-0.002874184,0.001745861,0.002010107,0.001782344,-0.0001293588,0.00174602,0.000607949,0.001780397,-0.0001377153,0.001746818,0.0004948591,0.001778376,3.179999,,,,-0.05659582901519775,0.034363389015197754,,,,181.50000000000003,3.6704486899161908,77238.0255304052,65727.34945846917,0.0,0.0,1.0,0.0,0.0,-0.05659582901519775,,65727.34945846917,436.42069426778517,10.6561452305565,10.583924148827075,10.6561452305565,326.683332908185,179.67583309950174,3.661191258833375,-0.012232439999999999,,109377.97,10.234675352933241,0.148465846226663,0.17203242488168932
