sma,intens,int_err,pix_var,rms,ell,ell_err,pa,pa_err,x0,x0_err,y0,y0_err,grad,grad_err,grad_r_err,rsma,mag,mag_lerr,mag_uerr,tflux_e,tflux_c,tmag_e,tmag_c,npix_e,npix_c,a3,a3_err,b3,b3_err,a4,a4_err,b4,b4_err,ndata,nflag,niter,stop,a_big,sarea,A1,A1_err,B1,B1_err,A2,A2_err,B2,B2_err,A3,A3_err,B3,B3_err,A4,A4_err,B4,B4_err,pa_norm,sbp_ori,sbp_sub,sbp,intens_sub,intens_bkg,sbp_err,sbp_low,sbp_upp,sma_asec,rsma_asec,growth_ori,growth_sub,avg_x0,avg_y0,avg_q,avg_pa,avg_bkg,intens_cor,sbp_cor,growth_cor,rad_outer,mag_tot,mag_tot_ori,mag_tot_sub,eqr,eqr_asec,reqr_asec,intens_2,mag_2,tflux_e_2,tmag_e_2,mag_lerr_2,mag_uerr_2
270.0,-0.01172104,0.001159415,0.2604453,0.01296265,0.02,,3.179999,,501.0,,501.0,,-0.0001895286,5.88611e-05,0.3105658,4.0536,47.176,,,118630.2,118566.8,34.49051,34.49109,220899.0,225401.0,0.01888088,0.03258695,0.03478544,0.03392254,0.03454673,0.03321451,0.06206275,0.03691621,125,1,1.0,4.0,,403.6878,0.00236002,0.001589987,-0.0007643755,0.00159805,0.00840335,0.001356546,-0.003662454,0.001362426,1.032076e-05,0.001357343,3.101892e-05,0.001361633,-1.373651e-05,0.001358393,-3.961755e-06,0.001360595,3.179999,,,,-0.03338476835636139,0.02166372835636139,,,,148.5,3.4908534210066655,87282.69354213602,82427.12008073296,0.0,0.0,1.0,0.0,0.0,-0.03338476835636139,,82427.12008073296,436.42069426778517,11.27040302325143,11.229066849879828,11.27040302325143,267.28636328851496,147.00749980868324,3.4820489565677635,-0.0022210400000000005,,120728.7405,10.881473325279924,0.4560469474528439,0.8014631074694384
280.0,-0.01460883,0.001053782,0.2454851,0.01178164,0.02,,3.179999,,501.0,,501.0,,-0.0001274445,5.34175e-05,0.4191432,4.090623,47.176,,,118391.5,118317.0,34.4927,34.49338,237443.0,242254.0,-0.01052428,0.04230302,0.04992945,0.04658948,-0.004501216,0.04099241,0.1017449,0.05893558,125,1,1.0,4.0,,434.1489,0.0009636027,0.001449724,-0.001044719,0.001451592,0.005773878,0.001343228,-0.002186427,0.001334213,2.467933e-05,0.001345883,-2.781297e-06,0.001331561,4.970871e-05,0.001343147,-1.187881e-05,0.001334279,3.179999,,,,-0.03627255835636139,0.02166372835636139,,,,154.0,3.522736669975611,87035.31952983615,81812.91016132159,0.0,0.0,1.0,0.0,0.0,-0.03627255835636139,,81812.91016132159,436.42069426778517,11.27040302325143,11.229066849879828,11.27040302325143,277.18585822512665,152.45222202381967,3.5138517911228426,-0.00510883,,120647.2085,10.882206805545705,0.20360843453170654,0.2508136302423768
290.0,-0.0162223,0.001049951,0.2523115,0.01169175,0.02,,3.179999,,501.0,,501.0,,-0.0003689351,,,4.126667,47.176,,,118079.9,117995.4,34.49556,34.49634,254617.0,259843.0,-0.008715299,0.01558806,0.01902157,0.02053294,0.002597984,0.01362427,0.03577756,0.03163883,124,2,1.0,4.0,,465.7092,-0.0001058619,0.00143319,-0.001611512,0.001435293,0.004046893,0.001380592,-0.00230318,0.001360246,-2.508726e-05,0.001378114,1.165664e-05,0.001362646,1.521618e-05,0.001369377,-3.083241e-05,0.001371239,3.179999,,,,-0.03788602835636139,0.02166372835636139,,,,159.5,3.55377699642438,86750.63541623097,81148.05065307359,0.0,0.0,1.0,0.0,0.0,-0.03788602835636139,,81148.05065307359,436.42069426778517,11.27040302325143,11.229066849879828,11.27040302325143,287.0853531617383,157.89694423895608,3.544813829136828,-0.006722299999999999,,120498.7615,10.883543541985851,0.15757231836204935,0.18438736611405276
300.0,-0.01709912,0.001053824,0.263029,0.01178211,0.02,,3.179999,,501.0,,501.0,,-0.0004611689,,,4.161791,47.176,,,117856.1,117777.3,34.49762,34.49835,272393.0,277936.0,-0.0130831,0.01501141,0.01180436,0.01429114,-0.007571804,0.01191586,0.03340537,0.0286461,125,1,1.0,4.0,,498.3802,-0.0003972439,0.001416102,-0.001734121,0.001412529,0.003818531,0.001373063,-0.001421515,0.001358464,-2.829872e-05,0.001367935,1.829693e-05,0.001363569,2.084011e-06,0.001362117,-1.929317e-05,0.001369314,3.179999,,,,-0.03876284835636139,0.02166372835636139,,,,165.0,3.5840246342157207,86440.03522399279,80443.93557866126,0.0,0.0,1.0,0.0,0.0,-0.03876284835636139,,80443.93557866126,436.42069426778517,11.27040302325143,11.229066849879828,11.27040302325143,296.98484809834997,163.3416664540925,3.5749851777750083,-0.007599119999999999,,120443.83350000001,10.884038575413113,0.1410014760588148,0.1620850276788976
310.0,-0.01835201,0.001074009,0.2758923,0.01195966,0.02,,3.179999,,501.0,,501.0,,-0.0005764611,,,4.196048,47.176,,,117531.0,117425.7,34.50062,34.50159,290839.0,296839.0,-0.001120225,0.008475384,0.01582632,0.01523224,-0.009216059,0.01097332,0.02136756,0.01897499,124,2,1.0,4.0,,532.1592,-0.00068095,0.001453394,-0.001102568,0.001461434,0.004562695,0.001383688,-0.002275249,0.001379937,-7.727991e-06,0.001378532,1.145915e-05,0.00138521,4.683877e-06,0.001372647,-9.084065e-05,0.001391109,3.179999,,,,-0.04001573835636139,0.02166372835636139,,,,170.5,3.613525267270259,86095.37638510062,79692.4223700636,0.0,0.0,1.0,0.0,0.0,-0.04001573835636139,,79692.4223700636,436.42069426778517,11.27040302325143,11.229066849879828,11.27040302325143,306.88434303496166,168.78638866922893,3.604411405736199,-0.008852009999999999,,120293.9705,10.885390350690352,0.12433301574857558,0.14043475306148345
320.0,-0.02033998,0.00122198,0.3214048,0.0134972,0.02,,3.179999,,501.0,,501.0,,-0.0007205763,,,4.229485,47.176,,,117187.6,117056.0,34.5038,34.50502,310020.0,316391.0,0.004793113,0.007791548,0.00354005,0.007523543,-0.01781166,0.01566681,0.01294277,0.0122949,122,4,1.0,4.0,,567.0444,0.0009864202,0.001489616,-0.001804253,0.001517315,0.004410492,0.001434447,-0.0008639718,0.001456259,-2.339436e-05,0.001425884,0.0001166495,0.001465296,-1.587292e-05,0.001432204,-0.0001897286,0.001458133,3.179999,,,,-0.042003708356361386,0.02166372835636139,,,,176.0,3.6423205736757436,85700.85820652451,78877.71033425069,0.0,0.0,1.0,0.0,0.0,-0.042003708356361386,,78877.71033425069,436.42069426778517,11.27040302325143,11.229066849879828,11.27040302325143,316.7838379715733,174.23111088436534,3.6331340859896577,-0.01083998,,120132.79000000001,10.886846091558827,0.11597350751261629,0.12985927045627135
330.0,-0.0214463,0.001266477,0.3435183,0.01398869,0.02,,3.179999,,501.0,,501.0,,-0.0009007204,,,4.262147,47.176,,,116745.7,116578.8,34.5079,34.50945,329807.0,336564.0,0.003536384,0.005874099,0.005903045,0.007093372,-0.01642571,0.01402467,0.0058728,0.006883087,122,4,1.0,4.0,,603.0392,-0.0004382103,0.001421939,-0.003382155,0.001464919,0.004270259,0.001359685,-0.001666975,0.001399709,1.734639e-05,0.001360434,-0.0001754437,0.001398739,5.995006e-05,0.001361239,-0.0003295246,0.001397219,3.179999,,,,-0.04311002835636139,0.02166372835636139,,,,181.50000000000003,3.6704486899161908,85271.67602610955,78014.99480906759,0.0,0.0,1.0,0.0,0.0,-0.04311002835636139,,78014.99480906759,436.42069426778517,11.27040302325143,11.229066849879828,11.27040302325143,326.683332908185,179.67583309950174,3.661191258833375,-0.011946300000000002,,119878.8665,10.889143430313698,0.10940172121664705,0.12167340414833637
340.0,-0.02288162,0.001013633,0.2832687,0.01119594,0.02,,3.179999,,501.0,,501.0,,-0.0011259,,,4.294076,47.176,,,116369.0,116194.3,34.51141,34.51304,349965.0,357131.0,0.00115333,0.00354096,0.00456358,0.005067868,-0.01368283,0.01139308,0.004486491,0.00483721,122,4,1.0,4.0,,640.1414,-0.0006723671,0.001193205,-0.001939391,0.001229272,0.004081032,0.001133477,-0.0001314736,0.001166843,-6.364342e-06,0.001134177,7.445027e-06,0.001166111,2.802689e-05,0.001135049,-0.0001404667,0.001165051,3.179999,,,,-0.04454534835636138,0.02166372835636139,,,,187.00000000000003,3.697944608992588,84799.6808935636,77096.12684422219,0.0,0.0,1.0,0.0,0.0,-0.04454534835636138,,77096.12684422219,436.42069426778517,11.27040302325143,11.229066849879828,11.27040302325143,336.5828278447966,185.12055531463815,3.6886178290106555,-0.013381619999999999,,119693.6675,10.890822064304679,0.07927652280342255,0.0855241822537854
350.0,-0.0232613,0.0009197859,0.2646026,0.01015937,0.02,,3.179999,,501.0,,501.0,,-0.001407375,,,4.325308,47.176,,,115953.5,115798.7,34.51529,34.51674,370723.0,378273.0,-0.002256922,0.003020303,0.001310306,0.002701082,-0.009012335,0.007551086,0.004459935,0.004246968,122,4,1.0,4.0,,678.3519,0.0005511414,0.001090635,-0.001798963,0.001123601,0.004035619,0.001026311,-0.0001861471,0.001056522,-7.159378e-06,0.001026941,3.028576e-05,0.001055856,2.808111e-05,0.001027721,-0.0001366933,0.001054886,3.179999,,,,-0.04492502835636139,0.02166372835636139,,,,192.50000000000003,3.7248405235005175,84305.53064116089,76141.7642719887,0.0,0.0,1.0,0.0,0.0,-0.04492502835636139,,76141.7642719887,436.42069426778517,11.27040302325143,11.229066849879828,11.27040302325143,346.4823227814083,190.5652775297746,3.7154459079224496,-0.013761299999999999,,119475.3685,10.892804053257306,0.07024679267053827,0.07510807431909751
360.0,-0.02371657,0.0009965722,0.2960891,0.01105252,0.02,,3.179999,,501.0,,501.0,,-0.001759219,,,4.355877,47.176,,,115563.0,115338.3,34.51895,34.521069999999995,392396.0,400301.0,-0.002300479,0.002705574,0.001876455,0.002518535,-0.003079039,0.003126489,0.004395334,0.004025758,123,3,1.0,4.0,,717.6655,0.0008333887,0.001209796,-0.001247254,0.001235978,0.003006397,0.001178696,5.511196e-05,0.001203327,-1.295859e-05,0.001179386,6.576411e-05,0.001202607,1.955191e-05,0.001180318,-6.618851e-05,0.001201641,3.179999,,,,-0.045380298356361384,0.02166372835636139,,,,198.00000000000003,3.7511661226171107,83787.10535428583,75149.78717775152,0.0,0.0,1.0,0.0,0.0,-0.045380298356361384,,75149.78717775152,436.42069426778517,11.27040302325143,11.229066849879828,11.27040302325143,356.38181771802,196.009999744911,3.7417051098652574,-0.01421657,,119290.762,10.894482968103418,0.07356024235199676,0.07890861224577951
