sma,intens,int_err,pix_var,rms,ell,ell_err,pa,pa_err,x0,x0_err,y0,y0_err,grad,grad_err,grad_r_err,rsma,mag,mag_lerr,mag_uerr,tflux_e,tflux_c,tmag_e,tmag_c,npix_e,npix_c,a3,a3_err,b3,b3_err,a4,a4_err,b4,b4_err,ndata,nflag,niter,stop,a_big,sarea,A1,A1_err,B1,B1_err,A2,A2_err,B2,B2_err,A3,A3_err,B3,B3_err,A4,A4_err,B4,B4_err,pa_norm,sbp_ori,sbp_sub,sbp,intens_sub,intens_bkg,sbp_err,sbp_low,sbp_upp,sma_asec,rsma_asec,growth_ori,growth_sub,avg_x0,avg_y0,avg_q,avg_pa,avg_bkg,intens_cor,sbp_cor,growth_cor,rad_outer,mag_tot,mag_tot_ori,mag_tot_sub,eqr,eqr_asec,reqr_asec,intens_2,mag_2,tflux_e_2,tmag_e_2,mag_lerr_2,mag_uerr_2
0.0,7.963647,,,,,,,,501.0,,501.0,,,,,0.0,40.30422,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,17.726033444820427,17.726234750756127,17.726234750756127,7.962170600120097,0.0014763998799026013,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.962170600120097,17.726234750756127,0.0,416.14914863142184,12.527075769134798,12.464159214206617,12.527075769134798,,,,7.964147,19.024151831211128,,,,
10.0,1.03223,0.01058112,0.1025878,0.07254051,0.02,,3.179999,,501.0,,501.0,,-0.07478917,0.01399574,0.1871359,1.778279,42.52256,0.01118709,0.01107293,566.9842,584.2194,35.67307,35.64056,299.0,316.0,-0.03141324,0.02127725,-0.00297731,0.01945443,0.02800833,0.01899796,0.04626873,0.02021046,47,4,1.0,4.0,,2.0,0.02969076,0.01128598,-0.04232481,0.01163225,0.00197597,0.01118075,0.02128891,0.01073544,0.00387146,0.01120493,0.0004412338,0.01065555,-0.007421643,0.01083152,-0.006325718,0.0108322,3.179999,19.944372255111478,19.945926296622893,19.945926296622893,1.0307536001200974,0.0014763998799026013,0.011088721284618686,19.934837575338275,19.957015017907512,5.5,1.531407156804393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0307536001200974,19.945926296622893,0.0,416.14914863142184,12.527075769134798,12.464159214206617,12.527075769134798,9.899494936611665,5.444722215136417,1.527544714522392,1.03273,21.242033017200747,567.1337,14.392786363670067,0.011181590040758251,0.011067607900001702
20.0,0.4985139,0.006934444,0.06933268,0.0459979,0.02,,3.179999,,501.0,,501.0,,-0.03342095,0.004658743,0.1393959,2.114743,43.31281,0.01520962,0.01499804,1126.645,1143.351,34.927530000000004,34.911550000000005,1103.0,1136.0,-0.01093088,0.01510634,-0.00873816,0.01476932,-0.01285212,0.01394194,0.03253866,0.01458216,44,7,1.0,4.0,,2.271957,0.007176546,0.008859508,-0.0145775,0.009207057,0.01185565,0.008820175,-0.01387325,0.008234303,-0.001064882,0.008580435,-0.002427985,0.008403284,0.0004634131,0.008479143,-0.0005605292,0.008499039,3.179999,20.734620266984745,20.73784055672017,20.73784055672017,0.4970375001200974,0.0014763998799026013,0.015043009623806114,20.722797547096363,20.752883566343975,11.0,1.8211602868378718,460.44151615000465,459.0778715271645,0.0,0.0,1.0,0.0,0.0,0.4970375001200974,20.73784055672017,459.0778715271645,416.14914863142184,12.527075769134798,12.464159214206617,12.527075769134798,19.79898987322333,10.889444430272833,1.8165670429948289,0.4990139,22.03171839240835,1127.1965,13.647000921005283,0.015193522846727404,0.01498383934509937
30.0,0.2871768,0.003189996,0.06964818,0.02255668,0.02,,3.179999,,501.0,,501.0,,-0.01599025,0.002107207,0.1317807,2.340347,43.91163,0.01212877,0.01199332,1654.36,1668.302,34.51043,34.501310000000004,2528.0,2579.0,0.01621238,0.009164592,-0.01342843,0.009430724,0.00314936,0.009198162,0.006537203,0.008929702,50,8,1.0,4.0,,9.533871,0.006402456,0.004022949,-0.01274656,0.003549648,-0.0004536574,0.003515078,0.008109177,0.003643826,-0.001592568,0.003496645,0.00158768,0.00363441,-0.001390779,0.003624131,-0.0007202798,0.003505515,3.179999,21.333440067798318,21.339036325952332,21.339036325952332,0.2857004001200974,0.0014763998799026013,0.012055639448693256,21.32698068650364,21.351091965401025,16.5,2.0154451623197245,902.515853479103,898.8794678181962,0.0,0.0,1.0,0.0,0.0,0.2857004001200974,21.339036325952332,898.8794678181962,416.14914863142184,12.527075769134798,12.464159214206617,12.527075769134798,29.698484809834998,16.33416664540925,2.010361902405854,0.2876768,22.629737902089005,1655.6239999999998,13.22959571668324,0.012106782092911977,0.011973269687367664
40.0,0.17973,0.00206151,0.06887522,0.01820676,0.02,,3.179999,,501.0,,501.0,,-0.008087352,0.001124882,0.1390915,2.514867,44.42045,0.01252511,0.01238294,2098.321,2117.021,34.25232,34.24269,4525.0,4635.0,-0.003275032,0.009107896,0.007799157,0.009126561,-0.01559418,0.009175937,0.0008796261,0.008882839,78,0,1.0,4.0,,14.31068,0.009771114,0.002650988,-0.002744984,0.002614583,-0.00154035,0.00255549,0.005426464,0.002545495,-9.587864e-05,0.002555333,1.442683e-05,0.002545603,9.863042e-06,0.00255531,-7.656417e-05,0.002545594,3.179999,21.842262011696153,21.851217672739253,21.851217672739253,0.1782536001200974,0.0014763998799026013,0.012484528857438448,21.838733143881814,21.86370220159669,22.0,2.1657367706679937,1289.8578285530727,1283.0396054388723,0.0,0.0,1.0,0.0,0.0,0.1782536001200974,21.851217672739253,1283.0396054388723,416.14914863142184,12.527075769134798,12.464159214206617,12.527075769134798,39.59797974644666,21.778888860545667,2.1602744524089044,0.18023,23.137432293241915,2100.5834999999997,12.9711501255096,0.012490458476071572,0.01234839924561263
50.0,0.1180638,0.001375365,0.05474204,0.01319204,0.02,,3.179999,,501.0,,501.0,,-0.003546001,0.0003693322,0.1041546,2.659148,44.87671,0.01272229,0.01257501,2488.74,2507.059,34.06705,34.05909,7175.0,7339.0,-0.001169056,0.01112416,-0.002969441,0.01106024,0.02369018,0.01108774,0.006149894,0.0107749,92,5,1.0,4.0,,17.21941,0.004877008,0.001802611,-0.001713361,0.001862013,-0.005713974,0.00166289,0.004197282,0.001688025,0.0004009918,0.00167876,-0.0003582625,0.00166856,-0.0006871609,0.001676001,7.510073e-05,0.00166765,3.179999,22.298521554203894,22.31218440318888,22.31218440318888,0.1165874001200974,0.0014763998799026013,0.012733316042808696,22.29945108714607,22.32491771923169,27.500000000000004,2.2899878254809036,1616.9990080132497,1606.0898510305292,0.0,0.0,1.0,0.0,0.0,0.1165874001200974,22.31218440318888,1606.0898510305292,416.14914863142184,12.527075769134798,12.464159214206617,12.527075769134798,49.49747468305833,27.223611075682083,2.284212127121976,0.1185638,23.592119724732203,2492.3275,12.785487226362854,0.01266838905555662,0.012522277266522334
60.0,0.08482394,0.001084975,0.05427907,0.0117358,0.02,,3.179999,,501.0,,501.0,,-0.001278662,0.0005835526,0.4563774,2.783158,45.2357,0.01397778,0.01379886,2823.083,2842.023,33.93019,33.92293,10498.0,10720.0,-0.01132291,0.02080136,-0.0128231,0.02090819,-0.006193268,0.02033712,0.002283778,0.02009011,117,0,1.0,4.0,,21.39141,0.004737557,0.001479929,-0.001655524,0.00145956,0.001477388,0.001465819,-0.0002535091,0.001460082,-4.587212e-05,0.001465734,3.192712e-05,0.001460148,-1.40648e-05,0.00146573,1.692406e-05,0.001460149,3.179999,22.657517344465752,22.67658148049345,22.67658148049345,0.0833475401200974,0.0014763998799026013,0.014042349167215917,22.662539131326234,22.690623829660666,33.0,2.39678172692843,1904.2668915724894,1888.3577043060218,0.0,0.0,1.0,0.0,0.0,0.0833475401200974,22.67658148049345,1888.3577043060218,416.14914863142184,12.527075769134798,12.464159214206617,12.527075769134798,59.396969619669996,32.6683332908185,2.3907366780714474,0.08532394,23.949322745903718,2828.332,12.64817403200297,0.01389469844230014,0.013719125699663534
70.0,0.06314402,0.0008456602,0.04925045,0.009454768,0.02,,3.179999,,501.0,,501.0,,-0.001674147,0.0001734249,0.10359,2.892508,45.55617,0.01463814,0.01444522,3116.821,3135.619,33.822720000000004,33.81619,14506.0,14804.0,0.002211493,0.01030451,0.007837705,0.01025489,0.01524855,0.01027187,-0.01343884,0.01013848,125,1,1.0,4.0,,27.13431,0.005815634,0.001037868,-0.002211612,0.001041153,0.0001299771,0.001038898,-0.0006480831,0.001036688,2.058888e-05,0.001041803,3.254462e-05,0.001033788,-3.981211e-06,0.001043309,1.448396e-05,0.001032284,3.179999,22.977982879085882,23.003670476383277,23.003670476383277,0.0616676201200974,0.0014763998799026013,0.014787750554710044,22.988882725828567,23.018458226937987,38.5,2.4909509876742715,2156.9938252045513,2135.17551123911,0.0,0.0,1.0,0.0,0.0,0.0616676201200974,23.003670476383277,2135.17551123911,416.14914863142184,12.527075769134798,12.464159214206617,12.527075769134798,69.29646455628166,38.11305550595492,2.484668429587458,0.06364402,24.267605991141643,3124.074,12.540196718828206,0.014523256964078513,0.014331549405307422
80.0,0.04686828,0.000870758,0.0554624,0.009538677,0.02,,3.179999,,501.0,,501.0,,-0.001146141,0.0003216473,0.2806349,2.990698,45.8798,0.02036222,0.0199858,3359.304,3378.096,33.74138,33.73532,18939.0,19321.0,0.02392448,0.01506803,0.01395724,0.01372881,0.01821752,0.01436136,0.01333971,0.01343083,120,6,1.0,4.0,,33.80812,0.006920747,0.000995843,0.001041872,0.001031207,0.001662571,0.0009990522,-0.0001455812,0.001004264,0.0005358328,0.001012448,0.0002811969,0.000987581,0.0004762224,0.001018618,5.029707e-05,0.0009789986,3.179999,23.301615907932238,23.336368018766045,23.336368018766045,0.0453918801200974,0.0014763998799026013,0.020630558093223783,23.31573746067282,23.35699857685927,44.0,2.5755095769013945,2373.4381600821034,2344.8016230024623,0.0,0.0,1.0,0.0,0.0,0.0453918801200974,23.336368018766045,2344.8016230024623,416.14914863142184,12.527075769134798,12.464159214206617,12.527075769134798,79.19595949289332,43.557777721091334,2.5690137491632763,0.04736828,24.588280961869717,3368.7735000000002,12.458320469732538,0.02014451667971056,0.019777557779481824
90.0,0.03538018,0.0007491023,0.05410337,0.008240125,0.02,,3.179999,,501.0,,501.0,,-0.0008051578,0.0001129531,0.1402869,3.08007,46.185100000000006,0.02323544,0.02274796,3565.351,3583.937,33.67674,33.6711,23899.0,24402.0,-3.699795e-06,0.01485724,-0.008165368,0.01465539,-0.0007828959,0.01496501,0.005276735,0.01450066,121,5,1.0,4.0,,43.11031,0.004535719,0.0009639789,0.0005012698,0.0009931326,-0.0002157731,0.0009701813,0.00100944,0.0009778098,0.0001833928,0.0009819178,0.0001119907,0.0009656138,0.0002227832,0.0009893624,4.842484e-05,0.0009574391,3.179999,23.606913352237648,23.653193140475643,23.653193140475643,0.0339037801200974,0.0014763998799026013,0.0237281054590035,23.62946503501664,23.676921245934647,49.50000000000001,2.6524750026598074,2558.614249290864,2522.250392681796,0.0,0.0,1.0,0.0,0.0,0.0339037801200974,23.653193140475643,2522.250392681796,416.14914863142184,12.527075769134798,12.464159214206617,12.527075769134798,89.095454429505,49.00249993622775,2.645785056386079,0.03588018,24.88986346724638,3577.3005000000003,12.393111441904411,0.022907851129793926,0.022434490620596614
