sma,intens,int_err,pix_var,rms,ell,ell_err,pa,pa_err,x0,x0_err,y0,y0_err,grad,grad_err,grad_r_err,rsma,mag,mag_lerr,mag_uerr,tflux_e,tflux_c,tmag_e,tmag_c,npix_e,npix_c,a3,a3_err,b3,b3_err,a4,a4_err,b4,b4_err,ndata,nflag,niter,stop,a_big,sarea,A1,A1_err,B1,B1_err,A2,A2_err,B2,B2_err,A3,A3_err,B3,B3_err,A4,A4_err,B4,B4_err,pa_norm,sbp_ori,sbp_sub,sbp,intens_sub,intens_bkg,sbp_err,sbp_low,sbp_upp,sma_asec,rsma_asec,growth_ori,growth_sub,avg_x0,avg_y0,avg_q,avg_pa,avg_bkg,intens_cor,sbp_cor,growth_cor,rad_outer,mag_tot,mag_tot_ori,mag_tot_sub,eqr,eqr_asec,reqr_asec,intens_2,mag_2,tflux_e_2,tmag_e_2,mag_lerr_2,mag_uerr_2
0.0,22.37776,,,,,,,,501.0,,501.0,,,,,0.0,38.82146,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,16.42327191807698,16.42337774586628,16.42337774586628,22.37557892374158,0.002181076258420944,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.37557892374158,16.42337774586628,0.0,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,,,,22.377754999999997,17.72145871319848,,,,
10.0,3.127496,0.02149047,0.2083578,0.1473312,0.02,,3.179999,,501.0,,501.0,,-0.2940168,0.02783129,0.09465882,1.778279,40.95801,0.007485806,0.007435691,1767.465,1820.153,34.077619999999996,34.04573,299.0,316.0,-0.009814025,0.01077135,-0.003549969,0.01021059,0.01176395,0.01017654,0.0138106,0.01020018,47,4,1.0,4.0,,2.0,0.142504,0.01077857,-0.1261983,0.01110927,-0.003065211,0.01112753,0.004156332,0.01068434,0.02158108,0.01066964,0.003591076,0.01014651,-0.02324754,0.009236183,-0.02258331,0.00923676,3.179999,18.5598215401899,18.56057898306928,18.56057898306928,3.1253149237415787,0.002181076258420944,0.007440250334656895,18.553138732734624,18.568019233403938,5.5,1.531407156804393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1253149237415787,18.56057898306928,0.0,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,9.899494936611665,5.444722215136417,1.527544714522392,3.127491,19.858009828511584,1767.463505,12.977623862131404,0.007486357739796266,0.007435091169610955
20.0,1.440037,0.007904071,0.07902731,0.05242968,0.02,,3.179999,,501.0,,501.0,,-0.08218658,0.004992546,0.06074649,2.114743,41.800070000000005,0.005976709,0.005942155,3424.474,3471.73,33.35952,33.34464,1103.0,1136.0,-0.01606895,0.00660408,-0.005122875,0.006404258,0.01066335,0.006096064,0.009261408,0.006101767,44,7,1.0,4.0,,2.271957,0.02886366,0.006511046,-0.04302529,0.006766467,0.01616409,0.006291876,-0.005362716,0.005873944,0.004149219,0.006084265,0.002210591,0.005958651,-0.004212061,0.005889121,-0.006489032,0.00590294,3.179999,19.401879320202898,19.403525020008445,19.403525020008445,1.4378559237415791,0.002181076258420944,0.005952080848885544,19.39757293915956,19.40947710085733,11.0,1.8211602868378718,1330.0588400686604,1328.0443364424505,0.0,0.0,1.0,0.0,0.0,1.4378559237415791,19.403525020008445,1328.0443364424505,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,19.79898987322333,10.889444430272833,1.8165670429948289,1.440032,20.700069642558738,3424.4684850000003,12.259517065497944,0.005975821629646652,0.005943111049886601
30.0,0.8190012,0.003214045,0.07017326,0.02272673,0.02,,3.179999,,501.0,,501.0,,-0.03888081,0.001509444,0.03882235,2.340347,42.41279,0.004268622,0.004253076,4965.59,5006.721,32.95607,32.94712,2528.0,2579.0,0.002194841,0.003719775,-0.008131025,0.003878185,0.002232035,0.003766576,0.005111967,0.003647736,50,8,1.0,4.0,,9.533871,0.01325264,0.00212118,-0.02218167,0.001871622,-0.0001754426,0.001945104,0.0008676577,0.002016349,-0.001219485,0.001895525,0.002734951,0.001970206,-0.002708341,0.001928392,-7.592125e-05,0.001865276,3.179999,20.01460210224906,20.017497375501726,20.017497375501726,0.8168201237415791,0.002181076258420944,0.0042637998030876645,20.01323357569864,20.021761175304814,16.5,2.0154451623197245,2590.8132351372606,2585.441225467367,0.0,0.0,1.0,0.0,0.0,0.8168201237415791,20.017497375501726,2585.441225467367,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,29.698484809834998,16.33416664540925,2.010361902405854,0.8189962,21.31279528321452,4965.57736,11.856075619339336,0.004269214240221718,0.004252493026536809
40.0,0.5084383,0.001816113,0.06067649,0.01603948,0.02,,3.179999,,501.0,,501.0,,-0.02005714,0.0008233501,0.04105022,2.514867,42.9304,0.003885859,0.00387047,6241.782,6297.134,32.70773,32.69814,4525.0,4635.0,0.004501351,0.003212318,0.0006896084,0.003194913,-0.004693385,0.003166698,-0.0001271723,0.003148818,78,0,1.0,4.0,,14.31068,0.0105019,0.001547089,-0.01386665,0.001525843,0.00372843,0.001380377,0.004554694,0.001374978,-8.993009e-05,0.001380031,0.0002193719,0.001374777,-3.713686e-05,0.001380018,2.480754e-05,0.001374771,3.179999,20.532217802580654,20.536885364525645,20.536885364525645,0.5062572237415791,0.002181076258420944,0.0038879273086962485,20.53299743721695,20.54077329183434,22.0,2.1657367706679937,3686.5651704026673,3676.492652271617,0.0,0.0,1.0,0.0,0.0,0.5062572237415791,20.536885364525645,3676.492652271617,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,39.59797974644666,21.778888860545667,2.1602744524089044,0.5084333,21.83041503232969,6241.759375000001,11.607732444401003,0.003885169782865267,0.003871316750438879
50.0,0.3403174,0.001107131,0.04406585,0.01061923,0.02,,3.179999,,501.0,,501.0,,-0.01070731,0.0004439781,0.04146497,2.659148,43.36629,0.003537424,0.003526872,7350.502,7406.103,32.53021,32.52203,7175.0,7339.0,-0.001267723,0.002942459,0.003379345,0.00292747,-0.001098631,0.002914116,-0.003517824,0.002902909,92,5,1.0,4.0,,17.21941,0.006012141,0.001166094,-0.007598779,0.00120452,-0.003699248,0.001090282,-0.001812915,0.001106762,0.0007513378,0.001097973,-0.0003105569,0.001091302,-0.0007516755,0.001094283,8.025196e-05,0.00108883,3.179999,20.96810306098795,20.97508388085562,20.97508388085562,0.33813632374157904,0.002181076258420944,0.0035491265569724817,20.97153475429865,20.978633007412594,27.500000000000004,2.2899878254809036,4629.545454171451,4613.42942516177,0.0,0.0,1.0,0.0,0.0,0.33813632374157904,20.97508388085562,4613.42942516177,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,49.49747468305833,27.223611075682083,2.284212127121976,0.3403124,22.266305565451315,7350.466125000001,11.430212798855301,0.003537960316853464,0.0035264690186945823
60.0,0.2394521,0.0006680488,0.03327798,0.007195106,0.02,,3.179999,,501.0,,501.0,,-0.006714975,0.0003126234,0.04655616,2.783158,43.74795,0.00303424,0.003023979,8302.825,8355.769,32.39794,32.39103,10498.0,10720.0,0.001524827,0.002361144,-0.001549026,0.002354475,-0.001801636,0.002344407,0.001071431,0.002354398,116,1,1.0,4.0,,21.39141,0.003459828,0.0008626365,-0.002559666,0.0008503763,0.001365406,0.0008474186,-0.0009460191,0.0008368496,3.84814e-05,0.0008432178,0.0001297373,0.0008408215,-1.986257e-05,0.0008399343,0.0001346944,0.0008438645,3.179999,21.349766822053336,21.359701687236758,21.359701687236758,0.23727102374157905,0.002181076258420944,0.0030526508261949914,21.356649036410563,21.362754338062953,33.0,2.39678172692843,5440.4827671613375,5416.980224855553,0.0,0.0,1.0,0.0,0.0,0.23727102374157905,21.359701687236758,5416.980224855553,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,59.396969619669996,32.6683332908185,2.3907366780714474,0.2394471,22.647976046079684,8302.77251,11.297942153176086,0.003033398481823141,0.0030249471875601766
70.0,0.1776857,0.0006740004,0.03940985,0.007565636,0.02,,3.179999,,501.0,,501.0,,-0.004074735,0.0002411121,0.05917246,2.892508,44.071870000000004,0.004125326,0.004111507,9132.23,9184.365,32.294560000000004,32.288380000000004,14506.0,14804.0,0.005121486,0.003350195,0.002054689,0.003329762,0.003626394,0.003326688,-0.0007253574,0.00331115,126,0,1.0,4.0,,27.13431,0.004058877,0.0008528036,-0.002081239,0.0008505282,0.00196992,0.0008246312,0.001386177,0.0008224291,1.436312e-07,0.0008246322,4.263895e-06,0.0008224279,1.436718e-07,0.000824634,3.323328e-06,0.000822426,3.179999,21.67368225360497,21.68709204092243,21.68709204092243,0.17550462374157905,0.002181076258420944,0.00416162860557634,21.682930412316853,21.691253669528006,38.5,2.4909509876742715,6151.650065525719,6119.418007506358,0.0,0.0,1.0,0.0,0.0,0.17550462374157905,21.68709204092243,6119.418007506358,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,69.29646455628166,38.11305550595492,2.484668429587458,0.1776807,22.971899358718485,9132.15747,11.194566520943326,0.004126380119273881,0.00411075701828372
80.0,0.1325421,0.0004795021,0.03041407,0.005230751,0.02,,3.179999,,501.0,,501.0,,-0.002920074,0.0001899987,0.06506638,2.990698,44.390119999999996,0.003935837,0.003920047,9816.066,9866.738,32.21616,32.210570000000004,18939.0,19321.0,0.00524971,0.002948685,-0.002128023,0.002840033,-5.663674e-05,0.002935141,0.0006539695,0.002827094,119,7,1.0,4.0,,33.80812,0.002499057,0.0005988459,-0.001635017,0.0006219419,0.002829423,0.000541765,0.00125283,0.0005409609,0.0002411387,0.0005492895,8.217204e-05,0.0005320019,0.0002632666,0.0005500526,-2.147088e-05,0.0005297447,3.179999,21.991928829268506,22.00994404153147,22.00994404153147,0.13036102374157904,0.002181076258420944,0.003986296221292207,22.005957745310177,22.01393033775276,44.0,2.5755095769013945,6763.748198373223,6721.443622222811,0.0,0.0,1.0,0.0,0.0,0.13036102374157904,22.00994404153147,6721.443622222811,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,79.19595949289332,43.557777721091334,2.5690137491632763,0.1325371,23.290156340733517,9815.971305000001,11.11616679962744,0.003935176058164105,0.003920964776018507
90.0,0.1007741,0.000511157,0.03661157,0.005576064,0.02,,3.179999,,501.0,,501.0,,-0.00234476,0.0001496091,0.06380571,3.08007,44.68763,0.005521931,0.00549248,10393.75,10443.63,32.154070000000004,32.14887,23899.0,24402.0,0.002031396,0.003495594,-0.002587311,0.003397033,0.002613089,0.003479944,-0.001092608,0.003388721,119,7,1.0,4.0,,43.11031,0.003446499,0.0006339023,-0.0004906778,0.0006563444,0.002473652,0.000599278,-0.0007658431,0.0005954751,0.0002851581,0.0006051557,3.992638e-05,0.0005878022,0.0002172604,0.0006035159,-8.446017e-05,0.0005882466,3.179999,22.289441126929933,22.31319798206859,22.31319798206859,0.09859302374157906,0.002181076258420944,0.005614473905922068,22.30758350816267,22.318812455974513,49.50000000000001,2.6524750026598074,7291.1890913119405,7237.468994613005,0.0,0.0,1.0,0.0,0.0,0.09859302374157906,22.31319798206859,7237.468994613005,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,89.095454429505,49.00249993622775,2.645785056386079,0.1007691,23.587681550599243,10393.630505,11.054081816168871,0.005521474613655781,0.005493537356006819
100.0,0.07835207,0.0004518445,0.03774256,0.005071942,0.02,,3.179999,,501.0,,501.0,,-0.001649287,0.0001291151,0.07828543,3.162278,44.96087,0.006279737,0.006243048,10895.4,10946.16,32.10289,32.09785,29506.0,30154.0,0.00558567,0.003855007,-0.006752671,0.003856293,0.006858421,0.003815301,-0.00153651,0.003769139,126,0,1.0,4.0,,55.37505,0.002081001,0.0005917976,-0.0005728434,0.0005902186,0.003258489,0.0005130467,-0.000289802,0.0005116767,1.732966e-07,0.0005130472,5.364096e-06,0.0005116757,1.763492e-07,0.0005130482,4.186641e-06,0.0005116745,3.179999,22.56268726078509,22.59333939366995,22.59333939366995,0.07617099374157905,0.002181076258420944,0.006421533595755591,22.586917860074195,22.599760927265706,55.00000000000001,2.7232698153315003,7749.52092664728,7683.042306982348,0.0,0.0,1.0,0.0,0.0,0.07617099374157905,22.59333939366995,7683.042306982348,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,98.99494936611666,54.447222151364166,2.7164013137489538,0.07834706999999999,23.860943101263068,10895.25247,11.002906754054308,0.006279801492304631,0.006243688454367605
110.0,0.05969958,0.0003698669,0.03357738,0.004102022,0.02,,3.179999,,501.0,,501.0,,-0.001364848,0.0001068868,0.07831404,3.238532,45.25607,0.006747406,0.006706003,11325.69,11368.97,32.06084,32.0567,35727.0,36448.0,-0.001615336,0.003555827,-0.0006393325,0.003467508,-2.400374e-05,0.003520311,-0.002309008,0.003490785,123,3,1.0,4.0,,67.00351,0.001578461,0.0005035599,-0.0005559859,0.0005033852,0.003037316,0.0004062013,-0.001195872,0.0004073292,0.0001213331,0.0004116766,-2.515227e-05,0.0004016638,0.0001412759,0.0004083566,2.739902e-05,0.000404388,3.179999,22.857885258019824,22.898294497481114,22.898294497481114,0.05751850374157906,0.002181076258420944,0.006959364619177677,22.891335132861936,22.90525386210029,60.50000000000001,2.788937896951458,8135.502452741195,8054.922307692793,0.0,0.0,1.0,0.0,0.0,0.05751850374157906,22.898294497481114,8054.922307692793,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,108.89444430272832,59.89194436650058,2.7819037704572747,0.059694580000000004,24.15616274767697,11325.511365,10.960855449450307,0.006748135811267733,0.006706453308350795
120.0,0.04530827,0.0003397813,0.03405823,0.003814036,0.02,,3.179999,,501.0,,501.0,,-0.0009627122,9.396556e-05,0.09760504,3.309751,45.55556,0.008173141,0.008111674,11693.64,11734.57,32.02613,32.02233,42698.0,43606.0,0.008253335,0.004194446,0.004007971,0.004123955,0.002977823,0.004096206,-0.004667055,0.004100324,126,0,1.0,4.0,,79.73972,0.001145548,0.0004541512,-0.0008483373,0.0004529395,0.001777891,0.0004182079,-0.0008321266,0.0004170911,3.106518e-07,0.0004182072,1.15661e-05,0.0004170892,3.125e-07,0.0004182074,8.690487e-06,0.0004170876,3.179999,23.157369747761365,23.210935447955954,23.210935447955954,0.043127193741579056,0.002181076258420944,0.008520544919640827,23.202414903036313,23.219455992875595,66.0,2.8502698827717983,8456.337101656352,8360.312428807007,0.0,0.0,1.0,0.0,0.0,0.043127193741579056,23.210935447955954,8360.312428807007,429.7117876675822,11.174244126485119,11.13676487127911,11.174244126485119,118.79393923933999,65.336666581637,2.843081067660535,0.04530327,24.455676123461217,11693.42651,10.926145523563802,0.008173875008459376,0.008112798193507194
